15.8752	19.7687	-4.17035	2.33614	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.0586342	0.110775	0.575007	0.337508	0.669693
15.681	19.897	-4.17829	2.30723	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.0584719	0.110707	0.57299	0.33632	3.36043
15.4667	20.0358	-4.23371	2.23731	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.0583172	0.110499	0.570999	0.335151	1.19834
15.2626	20.1721	-4.26426	2.19226	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0581323	0.110182	0.569052	0.334087	5.72016
15.0714	20.3048	-4.28719	2.14103	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0579375	0.109809	0.567165	0.333209	1.83645
14.8427	20.3868	-4.36159	1.98408	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0577392	0.10946	0.565271	0.332223	2.10874
14.6304	20.5032	-4.39829	1.91213	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.0575547	0.109087	0.563413	0.331386	0.657761
14.4001	20.5866	-4.46722	1.75767	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0573663	0.108718	0.561549	0.330447	1.31477
14.158	20.6585	-4.52711	1.61668	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.057174	0.108356	0.55969	0.329465	0.815565
13.9257	20.7273	-4.5828	1.4583	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0569844	0.108	0.557838	0.328422	0.418219
13.664	20.7848	-4.64736	1.3029	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0568614	0.107657	0.555992	0.327349	2.1622
13.4204	20.8138	-4.71018	1.05777	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0567806	0.107389	0.55416	0.326341	2.50911
13.1737	20.8576	-4.74711	0.907525	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.0567593	0.10716	0.552346	0.325399	0.26992
12.9441	20.9142	-4.76527	0.79878	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.0566929	0.106903	0.55055	0.324439	1.68971
12.7279	20.9684	-4.76961	0.700979	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.0565392	0.106612	0.548774	0.323446	1.51678
12.4835	21.0044	-4.79459	0.560591	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0563992	0.106323	0.547015	0.322493	2.73434
